长安凯程	中国	940	0.05%	202307
国金汽车	中国	900	0.05%	202307
合创汽车	中国	785	0.04%	202307
中国重汽VGV	中国	520	0.03%	202307
蓝电	中国	514	0.03%	202307
英菲尼迪	日本	400	0.02%	202307
江铃集团新能源	中国	366	0.02%	202307
电动屋	中国	100	0.01%	202307
东南	中国	86	-	202307
DS	法国	54	-	202307
海马	中国	52	-	202307
小虎	中国	47	-	202307
睿蓝汽车	中国	39	-	202307
SERES赛力斯	中国	37	-	202307
福汽启腾	中国	22	-	202307
思铭	中国	9	-	202307
理念	中国	3	-	202307
广汽集团	中国	3	-	202307
一汽	中国	2	-	202307
比亚迪	中国	230077	11.97%	202308
大众	德国	195548	10.17%	202308
丰田	日本	155491	8.09%	202308
本田	日本	102105	5.31%	202308
长安	中国	83412	4.34%	202308
吉利汽车	中国	77741	4.04%	202308
特斯拉	美国	64694	3.37%	202308
宝马	德国	60116	3.13%	202308
奔驰	德国	58168	3.03%	202308
五菱汽车	中国	57974	3.02%	202308
奥迪	德国	57053	2.97%	202308
日产	日本	56009	2.91%	202308
广汽埃安	中国	52057	2.71%	202308
别克	美国	49961	2.6%	202308
奇瑞	中国	44791	2.33%	202308
哈弗	中国	44789	2.33%	202308
理想	中国	34912	1.82%	202308
广汽传祺	中国	33406	1.74%	202308
红旗	中国	30611	1.59%	202308
长安欧尚	中国	20133	1.05%	202308
蔚来	中国	19329	1.01%	202308
现代	韩国	18005	0.94%	202308
领克	中国	17836	0.93%	202308
捷途	中国	17797	0.93%	202308
福特	美国	16294	0.85%	202308
凯迪拉克	美国	16007	0.83%	202308
雪佛兰	美国	15885	0.83%	202308
深蓝汽车	中国	14735	0.77%	202308
零跑汽车	中国	14190	0.74%	202308
沃尔沃	瑞典	13905	0.72%	202308
小鹏汽车	中国	13690	0.71%	202308
极氪	中国	12303	0.64%	202308
坦克	中国	12279	0.64%	202308
捷达	德国	12001	0.62%	202308
腾势	中国	11515	0.6%	202308
吉利银河	中国	11117	0.58%	202308
哪吒汽车	中国	10844	0.56%	202308
荣威	中国	10782	0.56%	202308
东风风神	中国	8876	0.46%	202308
名爵	中国	8063	0.42%	202308
马自达	日本	7933	0.41%	202308
北京汽车	中国	7761	0.4%	202308
吉利几何	中国	7404	0.39%	202308
欧拉	中国	7259	0.38%	202308
奔腾	中国	6893	0.36%	202308
魏牌	中国	5618	0.29%	202308
启辰	中国	5547	0.29%	202308
星途	中国	4830	0.25%	202308
宝骏	中国	4334	0.23%	202308
起亚	韩国	4087	0.21%	202308
东风风行	中国	4056	0.21%	202308
岚图汽车	中国	4005	0.21%	202308
林肯	美国	3916	0.2%	202308
江汽集团	中国	3818	0.2%	202308
标致	法国	3402	0.18%	202308
鸿蒙智行	中国	3222	0.17%	202308
上汽大通MAXUS	中国	3218	0.17%	202308
smart	德国	3201	0.17%	202308
思皓	中国	3082	0.16%	202308
东风风光	中国	2872	0.15%	202308
江淮钇为	中国	2490	0.13%	202308
凯翼	中国	2174	0.11%	202308
路虎	英国	2167	0.11%	202308
北京	中国	2160	0.11%	202308
创维汽车	中国	2112	0.11%	202308
大运汽车	中国	2098	0.11%	202308
捷豹	英国	2091	0.11%	202308
ARCFOX极狐	中国	2029	0.11%	202308
东风纳米	中国	2002	0.1%	202308
北汽制造	中国	1896	0.1%	202308
智己汽车	中国	1803	0.09%	202308
金杯新能源	中国	1704	0.09%	202308
雪铁龙	法国	1595	0.08%	202308
斯柯达	捷克	1501	0.08%	202308
飞凡汽车	中国	1302	0.07%	202308
瑞风汽车	中国	1300	0.07%	202308
凌宝汽车	中国	1283	0.07%	202308
东风富康	中国	1278	0.07%	202308
阿维塔	中国	1130	0.06%	202308
睿蓝汽车	中国	1075	0.06%	202308
长安凯程	中国	1051	0.05%	202308
SRM鑫源	中国	1042	0.05%	202308
合创汽车	中国	1035	0.05%	202308
SWM斯威汽车	中国	727	0.04%	202308
曹操汽车	中国	437	0.02%	202308
江铃集团新能源	中国	416	0.02%	202308
英菲尼迪	日本	403	0.02%	202308
蓝电	中国	390	0.02%	202308
中国重汽VGV	中国	318	0.02%	202308
电动屋	中国	166	0.01%	202308
东南	中国	93	-	202308
SERES赛力斯	中国	90	-	202308
海马	中国	70	-	202308
DS	法国	45	-	202308
小虎	中国	42	-	202308
一汽	中国	14	-	202308
理念	中国	3	-	202308
广汽集团	中国	2	-	202308
思铭	中国	2	-	202308
比亚迪	中国	243918	12.08%	202309
大众	德国	205161	10.16%	202309
丰田	日本	160845	7.96%	202309
本田	日本	109435	5.42%	202309
吉利汽车	中国	89017	4.41%	202309
长安	中国	84976	4.21%	202309
五菱汽车	中国	68624	3.4%	202309
奥迪	德国	65614	3.25%	202309
宝马	德国	61330	3.04%	202309
奔驰	德国	58612	2.9%	202309
日产	日本	53870	2.67%	202309
奇瑞	中国	53165	2.63%	202309
哈弗	中国	51103	2.53%	202309
别克	美国	50979	2.52%	202309
广汽埃安	中国	50363	2.49%	202309
特斯拉	美国	43507	2.15%	202309
理想	中国	36059	1.79%	202309
红旗	中国	34808	1.72%	202309
广汽传祺	中国	30670	1.52%	202309
长安欧尚	中国	22317	1.11%	202309
捷途	中国	21622	1.07%	202309
领克	中国	20413	1.01%	202309
现代	韩国	17657	0.87%	202309
福特	美国	17359	0.86%	202309
雪佛兰	美国	16939	0.84%	202309
零跑汽车	中国	15800	0.78%	202309
蔚来	中国	15641	0.77%	202309
小鹏汽车	中国	15310	0.76%	202309
坦克	中国	14873	0.74%	202309
深蓝汽车	中国	14710	0.73%	202309
沃尔沃	瑞典	13605	0.67%	202309
吉利银河	中国	13080	0.65%	202309
凯迪拉克	美国	13007	0.64%	202309
捷达	德国	12513	0.62%	202309
腾势	中国	12059	0.6%	202309
极氪	中国	12053	0.6%	202309
荣威	中国	11374	0.56%	202309
哪吒汽车	中国	10838	0.54%	202309
马自达	日本	10345	0.51%	202309
东风风神	中国	9977	0.49%	202309
欧拉	中国	9285	0.46%	202309
名爵	中国	9224	0.46%	202309
北京汽车	中国	7629	0.38%	202309
鸿蒙智行	中国	6708	0.33%	202309
奔腾	中国	6665	0.33%	202309
吉利几何	中国	6475	0.32%	202309
林肯	美国	6343	0.31%	202309
星途	中国	6010	0.3%	202309
启辰	中国	5745	0.28%	202309
东风风行	中国	5510	0.27%	202309
起亚	韩国	5115	0.25%	202309
岚图汽车	中国	5011	0.25%	202309
江淮汽车	中国	4753	0.24%	202309
思皓	中国	4530	0.22%	202309
东风纳米	中国	4001	0.2%	202309
东风风光	中国	3882	0.19%	202309
标致	法国	3728	0.18%	202309
宝骏	中国	3610	0.18%	202309
上汽大通MAXUS	中国	3096	0.15%	202309
ARCFOX极狐	中国	3005	0.15%	202309
smart	德国	2621	0.13%	202309
魏牌	中国	2530	0.13%	202309
大运汽车	中国	2523	0.12%	202309
捷豹	英国	2451	0.12%	202309
凯翼	中国	2395	0.12%	202309
创维汽车	中国	2313	0.11%	202309
飞凡汽车	中国	2161	0.11%	202309
路虎	英国	2108	0.1%	202309
北汽制造	中国	2039	0.1%	202309
北京	中国	1871	0.09%	202309
智己汽车	中国	1805	0.09%	202309
斯柯达	捷克	1800	0.09%	202309
高合汽车	中国	1735	0.09%	202309
阿维塔	中国	1659	0.08%	202309
凌宝汽车	中国	1387	0.07%	202309
雪铁龙	法国	1351	0.07%	202309
金杯新能源	中国	1351	0.07%	202309
瑞风汽车	中国	1315	0.07%	202309
江淮钇为	中国	1227	0.06%	202309
SWM斯威汽车	中国	1175	0.06%	202309
SRM鑫源	中国	948	0.05%	202309
长安凯程	中国	871	0.04%	202309
合创汽车	中国	855	0.04%	202309
睿蓝汽车	中国	833	0.04%	202309
昊铂	中国	706	0.03%	202309
中国重汽VGV	中国	634	0.03%	202309
江铃集团新能源	中国	618	0.03%	202309
蓝电	中国	607	0.03%	202309
英菲尼迪	日本	507	0.03%	202309
东风富康	中国	435	0.02%	202309
曹操汽车	中国	253	0.01%	202309
电动屋	中国	158	0.01%	202309
思铭	中国	116	0.01%	202309
小虎	中国	63	-	202309
东南	中国	54	-	202309
DS	法国	43	-	202309
长安启源	中国	30	-	202309
海马	中国	20	-	202309
广汽集团	中国	4	-	202309
比亚迪	中国	246389	12.12%	202310
大众	德国	198210	9.75%	202310
丰田	日本	151003	7.43%	202310
本田	日本	130221	6.41%	202310
吉利汽车	中国	92942	4.57%	202310
长安	中国	87616	4.31%	202310
五菱汽车	中国	71976	3.54%	202310
日产	日本	64133	3.16%	202310
宝马	德国	60413	2.97%	202310
哈弗	中国	53450	2.63%	202310
奇瑞	中国	53396	2.63%	202310
奥迪	德国	52355	2.58%	202310
别克	美国	42205	2.08%	202310
奔驰	德国	41743	2.05%	202310
广汽埃安	中国	40825	2.01%	202310
理想	中国	40423	1.99%	202310
红旗	中国	37280	1.83%	202310
广汽传祺	中国	30268	1.49%	202310
特斯拉	美国	28626	1.41%	202310
长安欧尚	中国	26943	1.33%	202310
捷途	中国	26043	1.28%	202310
领克	中国	23281	1.15%	202310
小鹏汽车	中国	20002	0.98%	202310
现代	韩国	19006	0.94%	202310
零跑汽车	中国	18202	0.9%	202310
坦克	中国	17283	0.85%	202310
福特	美国	17104	0.84%	202310
凯迪拉克	美国	17007	0.84%	202310
蔚来	中国	16074	0.79%	202310
深蓝汽车	中国	15046	0.74%	202310
鸿蒙智行	中国	14002	0.69%	202310
吉利银河	中国	13710	0.67%	202310
雪佛兰	美国	13498	0.66%	202310
沃尔沃	瑞典	13278	0.65%	202310
极氪	中国	13077	0.64%	202310
马自达	日本	12864	0.63%	202310
捷达	德国	12510	0.62%	202310
荣威	中国	12341	0.61%	202310
腾势	中国	11142	0.55%	202310
东风风神	中国	10481	0.52%	202310
哪吒汽车	中国	9896	0.49%	202310
名爵	中国	9884	0.49%	202310
欧拉	中国	9376	0.46%	202310
奔腾	中国	7588	0.37%	202310
星途	中国	7147	0.35%	202310
江淮汽车	中国	6662	0.33%	202310
吉利几何	中国	6638	0.33%	202310
东风风行	中国	6630	0.33%	202310
岚图汽车	中国	6066	0.3%	202310
北京汽车	中国	5774	0.28%	202310
林肯	美国	5509	0.27%	202310
起亚	韩国	4596	0.23%	202310
启辰	中国	4452	0.22%	202310
标致	法国	4343	0.21%	202310
长安启源	中国	4233	0.21%	202310
宝骏	中国	4036	0.2%	202310
智己汽车	中国	4018	0.2%	202310
凯翼	中国	3167	0.16%	202310
ARCFOX极狐	中国	3107	0.15%	202310
smart	德国	3007	0.15%	202310
阿维塔	中国	2825	0.14%	202310
东风风光	中国	2787	0.14%	202310
北京	中国	2649	0.13%	202310
大运汽车	中国	2646	0.13%	202310
上汽大通MAXUS	中国	2487	0.12%	202310
东风纳米	中国	2326	0.11%	202310
北汽制造	中国	2251	0.11%	202310
江淮钇为	中国	2239	0.11%	202310
睿蓝汽车	中国	2203	0.11%	202310
魏牌	中国	2192	0.11%	202310
飞凡汽车	中国	2161	0.11%	202310
路虎	英国	2059	0.1%	202310
创维汽车	中国	1885	0.09%	202310
捷豹	英国	1836	0.09%	202310
高合汽车	中国	1834	0.09%	202310
斯柯达	捷克	1600	0.08%	202310
雪铁龙	法国	1393	0.07%	202310
金杯新能源	中国	1236	0.06%	202310
江铃集团新能源	中国	1091	0.05%	202310
凌宝汽车	中国	1087	0.05%	202310
瑞风汽车	中国	1005	0.05%	202310
思皓	中国	992	0.05%	202310
SRM鑫源	中国	978	0.05%	202310
蓝电	中国	925	0.05%	202310
长安凯程	中国	845	0.04%	202310
SWM斯威汽车	中国	841	0.04%	202310
合创汽车	中国	600	0.03%	202310
中国重汽VGV	中国	566	0.03%	202310
东风富康	中国	535	0.03%	202310
昊铂	中国	506	0.02%	202310
英菲尼迪	日本	413	0.02%	202310
曹操汽车	中国	377	0.02%	202310
电动屋	中国	161	0.01%	202310
思铭	中国	142	0.01%	202310
小虎	中国	110	0.01%	202310
海马	中国	73	-	202310
极石	中国	72	-	202310
DS	法国	40	-	202310
理念	中国	3	-	202310
广汽集团	中国	2	-	202310
比亚迪	中国	250115	12.04%	202311
大众	德国	207423	9.99%	202311
丰田	日本	141746	6.82%	202311
吉利汽车	中国	107829	5.19%	202311
本田	日本	106377	5.12%	202311
长安	中国	76804	3.7%	202311
五菱汽车	中国	73039	3.52%	202311
特斯拉	美国	65504	3.15%	202311
日产	日本	65141	3.14%	202311
宝马	德国	64891	3.12%	202311
奥迪	德国	61507	2.96%	202311
奇瑞	中国	56342	2.71%	202311
哈弗	中国	48852	2.35%	202311
别克	美国	45593	2.19%	202311
理想	中国	41030	1.98%	202311
红旗	中国	39650	1.91%	202311
广汽埃安	中国	38804	1.87%	202311
奔驰	德国	38077	1.83%	202311
广汽传祺	中国	31391	1.51%	202311
领克	中国	28621	1.38%	202311
捷途	中国	27167	1.31%	202311
鸿蒙智行	中国	20114	0.97%	202311
小鹏汽车	中国	20041	0.96%	202311
长安欧尚	中国	20018	0.96%	202311
现代	韩国	19687	0.95%	202311
零跑汽车	中国	18508	0.89%	202311
凯迪拉克	美国	17007	0.82%	202311
福特	美国	16443	0.79%	202311
蔚来	中国	15959	0.77%	202311
坦克	中国	14748	0.71%	202311
深蓝汽车	中国	14017	0.67%	202311
吉利银河	中国	13770	0.66%	202311
沃尔沃	瑞典	13307	0.64%	202311
东风风神	中国	13293	0.64%	202311
极氪	中国	13104	0.63%	202311
雪佛兰	美国	12996	0.63%	202311
捷达	德国	12600	0.61%	202311
腾势	中国	11479	0.55%	202311
荣威	中国	10715	0.52%	202311
哪吒汽车	中国	9513	0.46%	202311
马自达	日本	9360	0.45%	202311
奔腾	中国	8967	0.43%	202311
智己汽车	中国	8703	0.42%	202311
名爵	中国	8155	0.39%	202311
欧拉	中国	7915	0.38%	202311
北京汽车	中国	7495	0.36%	202311
星途	中国	7162	0.34%	202311
岚图汽车	中国	7007	0.34%	202311
林肯	美国	6764	0.33%	202311
东风风行	中国	5962	0.29%	202311
江淮汽车	中国	5564	0.27%	202311
启辰	中国	5112	0.25%	202311
标致	法国	5048	0.24%	202311
起亚	韩国	4735	0.23%	202311
吉利几何	中国	4686	0.23%	202311
宝骏	中国	4635	0.22%	202311
长安启源	中国	4571	0.22%	202311
ARCFOX极狐	中国	3849	0.19%	202311
北京	中国	3522	0.17%	202311
东风风光	中国	2871	0.14%	202311
上汽大通MAXUS	中国	2760	0.13%	202311
魏牌	中国	2752	0.13%	202311
smart	德国	2670	0.13%	202311
路虎	英国	2559	0.12%	202311
大运汽车	中国	2515	0.12%	202311
东风纳米	中国	2501	0.12%	202311
凯翼	中国	2479	0.12%	202311
雪铁龙	法国	2212	0.11%	202311
捷豹	英国	2057	0.1%	202311
SWM斯威汽车	中国	2014	0.1%	202311
昊铂	中国	2010	0.1%	202311
创维汽车	中国	1976	0.1%	202311
阿维塔	中国	1894	0.09%	202311
飞凡汽车	中国	1749	0.08%	202311
北汽制造	中国	1660	0.08%	202311
睿蓝汽车	中国	1573	0.08%	202311
蓝电	中国	1556	0.07%	202311
斯柯达	捷克	1508	0.07%	202311
江铃集团新能源	中国	1474	0.07%	202311
江淮钇为	中国	1318	0.06%	202311
凌宝汽车	中国	1246	0.06%	202311
瑞风汽车	中国	1114	0.05%	202311
金杯新能源	中国	981	0.05%	202311
SRM鑫源	中国	967	0.05%	202311
长安凯程	中国	879	0.04%	202311
东风富康	中国	876	0.04%	202311
高合汽车	中国	696	0.03%	202311
方程豹	中国	626	0.03%	202311
中国重汽VGV	中国	548	0.03%	202311
合创汽车	中国	520	0.03%	202311
仰望	中国	408	0.02%	202311
英菲尼迪	日本	395	0.02%	202311
曹操汽车	中国	322	0.02%	202311
思铭	中国	215	0.01%	202311
思皓	中国	212	0.01%	202311
电动屋	中国	162	0.01%	202311
极石	中国	154	0.01%	202311
智界	中国	115	0.01%	202311
小虎	中国	103	-	202311
DS	法国	35	-	202311
SERES赛力斯	中国	30	-	202311
海马	中国	6	-	202311
理念	中国	3	-	202311
比亚迪	中国	281556	11.93%	202312
大众	德国	260836	11.05%	202312
丰田	日本	161501	6.84%	202312
本田	日本	136643	5.79%	202312
五菱汽车	中国	93238	3.95%	202312
日产	日本	88519	3.75%	202312
长安	中国	78626	3.33%	202312
奥迪	德国	77264	3.27%	202312
特斯拉	美国	75805	3.21%	202312
吉利汽车	中国	71665	3.04%	202312
奇瑞	中国	63016	2.67%	202312
宝马	德国	62828	2.66%	202312
奔驰	德国	56059	2.38%	202312
理想	中国	50354	2.13%	202312
红旗	中国	45169	1.91%	202312
哈弗	中国	44042	1.87%	202312
广汽埃安	中国	41956	1.78%	202312
别克	美国	35521	1.51%	202312
广汽传祺	中国	33087	1.4%	202312
鸿蒙智行	中国	30108	1.28%	202312
捷途	中国	29555	1.25%	202312
现代	韩国	27004	1.14%	202312
领克	中国	24169	1.02%	202312
福特	美国	20718	0.88%	202312
长安欧尚	中国	20397	0.86%	202312
捷达	德国	20287	0.86%	202312
小鹏汽车	中国	19414	0.82%	202312
零跑汽车	中国	18618	0.79%	202312
蔚来	中国	18012	0.76%	202312
荣威	中国	17254	0.73%	202312
凯迪拉克	美国	16500	0.7%	202312
北京汽车	中国	15498	0.66%	202312
奔腾	中国	15141	0.64%	202312
坦克	中国	14270	0.6%	202312
深蓝汽车	中国	14118	0.6%	202312
沃尔沃	瑞典	13594	0.58%	202312
极氪	中国	13476	0.57%	202312
林肯	美国	12934	0.55%	202312
东风风神	中国	12770	0.54%	202312
吉利银河	中国	12083	0.51%	202312
腾势	中国	11527	0.49%	202312
马自达	日本	11028	0.47%	202312
智己汽车	中国	10412	0.44%	202312
岚图汽车	中国	10017	0.42%	202312
星途	中国	10011	0.42%	202312
雪佛兰	美国	9997	0.42%	202312
名爵	中国	9903	0.42%	202312
欧拉	中国	8147	0.35%	202312
ARCFOX极狐	中国	8004	0.34%	202312
标致	法国	7620	0.32%	202312
长安启源	中国	6850	0.29%	202312
凯翼	中国	6535	0.28%	202312
起亚	韩国	6497	0.28%	202312
启辰	中国	6405	0.27%	202312
宝骏	中国	5793	0.25%	202312
方程豹	中国	5086	0.22%	202312
吉利几何	中国	4868	0.21%	202312
飞凡汽车	中国	4464	0.19%	202312
北京	中国	4127	0.17%	202312
阿维塔	中国	4022	0.17%	202312
魏牌	中国	3502	0.15%	202312
东风风行	中国	3500	0.15%	202312
蓝电	中国	3474	0.15%	202312
江淮汽车	中国	3121	0.13%	202312
睿蓝汽车	中国	3038	0.13%	202312
东风风光	中国	3024	0.13%	202312
上汽大通MAXUS	中国	3012	0.13%	202312
smart	德国	2961	0.13%	202312
路虎	英国	2670	0.11%	202312
大运汽车	中国	2426	0.1%	202312
SWM斯威汽车	中国	2282	0.1%	202312
海马	中国	2265	0.1%	202312
捷豹	英国	2220	0.09%	202312
雪铁龙	法国	2064	0.09%	202312
昊铂	中国	2029	0.09%	202312
哪吒汽车	中国	2028	0.09%	202312
北汽制造	中国	1656	0.07%	202312
仰望	中国	1593	0.07%	202312
斯柯达	捷克	1593	0.07%	202312
江铃集团新能源	中国	1523	0.06%	202312
iCar	中国	1445	0.06%	202312
凌宝汽车	中国	1338	0.06%	202312
金杯新能源	中国	1304	0.06%	202312
东风纳米	中国	1283	0.05%	202312
SRM鑫源	中国	1128	0.05%	202312
合创汽车	中国	932	0.04%	202312
长安凯程	中国	891	0.04%	202312
中国重汽VGV	中国	792	0.03%	202312
智界	中国	784	0.03%	202312
极越	中国	774	0.03%	202312
瑞风汽车	中国	700	0.03%	202312
创维汽车	中国	700	0.03%	202312
极石	中国	686	0.03%	202312
高合汽车	中国	564	0.02%	202312
江淮钇为	中国	509	0.02%	202312
曹操汽车	中国	392	0.02%	202312
英菲尼迪	日本	280	0.01%	202312
东风富康	中国	252	0.01%	202312
思皓	中国	234	0.01%	202312
思铭	中国	126	0.01%	202312
小虎	中国	81	-	202312
DS	法国	35	-	202312
福汽启腾	中国	11	-	202312
广汽集团	中国	2	-	202312
理念	中国	1	-	202312
大众	德国	209476	10.3%	202401
比亚迪	中国	190761	9.38%	202401
丰田	日本	141687	6.96%	202401
长安	中国	130408	6.41%	202401
本田	日本	129638	6.37%	202401
吉利汽车	中国	120019	5.9%	202401
五菱汽车	中国	72563	3.57%	202401
宝马	德国	67929	3.34%	202401
奇瑞	中国	66573	3.27%	202401
日产	日本	58206	2.86%	202401
奥迪	德国	53039	2.61%	202401
奔驰	德国	43325	2.13%	202401
别克	美国	43142	2.12%	202401
哈弗	中国	40603	2%	202401
红旗	中国	40374	1.98%	202401
特斯拉	美国	39881	1.96%	202401
长安欧尚	中国	31757	1.56%	202401
理想	中国	31166	1.53%	202401
捷途	中国	31011	1.52%	202401
鸿蒙智行	中国	30854	1.52%	202401
广汽传祺	中国	30006	1.47%	202401
领克	中国	27375	1.35%	202401
现代	韩国	22500	1.11%	202401
广汽埃安	中国	21115	1.04%	202401
吉利银河	中国	19219	0.94%	202401
坦克	中国	17364	0.85%	202401
福特	美国	17127	0.84%	202401
荣威	中国	16901	0.83%	202401
凯迪拉克	美国	15007	0.74%	202401
深蓝汽车	中国	14803	0.73%	202401
沃尔沃	瑞典	13878	0.68%	202401
捷达	德国	13009	0.64%	202401
东风风神	中国	12667	0.62%	202401
极氪	中国	12537	0.62%	202401
零跑汽车	中国	12277	0.6%	202401
名爵	中国	11266	0.55%	202401
蔚来	中国	10055	0.49%	202401
雪佛兰	美国	10007	0.49%	202401
马自达	日本	9208	0.45%	202401
腾势	中国	8680	0.43%	202401
小鹏汽车	中国	8250	0.41%	202401
吉利几何	中国	8075	0.4%	202401
奔腾	中国	7761	0.38%	202401
哪吒汽车	中国	7085	0.35%	202401
岚图汽车	中国	7040	0.35%	202401
长安启源	中国	6751	0.33%	202401
林肯	美国	5812	0.29%	202401
起亚	韩国	5645	0.28%	202401
东风风行	中国	5300	0.26%	202401
蓝电	中国	5289	0.26%	202401
星途	中国	5256	0.26%	202401
方程豹	中国	5203	0.26%	202401
智己汽车	中国	5001	0.25%	202401
欧拉	中国	4585	0.23%	202401
启辰	中国	3732	0.18%	202401
标致	法国	3726	0.18%	202401
宝骏	中国	3461	0.17%	202401
魏牌	中国	3326	0.16%	202401
北京	中国	2871	0.14%	202401
路虎	英国	2528	0.12%	202401
凯翼	中国	2468	0.12%	202401
上汽大通MAXUS	中国	2438	0.12%	202401
东风风光	中国	2268	0.11%	202401
大运汽车	中国	2180	0.11%	202401
东风纳米	中国	1884	0.09%	202401
飞凡汽车	中国	1856	0.09%	202401
捷豹	英国	1835	0.09%	202401
北汽制造	中国	1657	0.08%	202401
仰望	中国	1652	0.08%	202401
瑞风汽车	中国	1643	0.08%	202401
阿维塔	中国	1503	0.07%	202401
斯柯达	捷克	1500	0.07%	202401
雪铁龙	法国	1478	0.07%	202401
smart	德国	1445	0.07%	202401
江铃集团新能源	中国	1151	0.06%	202401
北京汽车	中国	1127	0.06%	202401
长安凯程	中国	1114	0.05%	202401
凌宝汽车	中国	1030	0.05%	202401
创维汽车	中国	1000	0.05%	202401
中国重汽VGV	中国	880	0.04%	202401
昊铂	中国	819	0.04%	202401
合创汽车	中国	760	0.04%	202401
睿蓝汽车	中国	748	0.04%	202401
ARCFOX极狐	中国	702	0.03%	202401
SRM鑫源	中国	694	0.03%	202401
iCar	中国	673	0.03%	202401
曹操汽车	中国	612	0.03%	202401
智界	中国	604	0.03%	202401
江淮钇为	中国	587	0.03%	202401
江淮汽车	中国	457	0.02%	202401
SWM斯威汽车	中国	325	0.02%	202401
思铭	中国	256	0.01%	202401
高合汽车	中国	232	0.01%	202401
极越	中国	218	0.01%	202401
英菲尼迪	日本	194	0.01%	202401
Polestar极星	瑞典	187	0.01%	202401
海马	中国	146	0.01%	202401
小虎	中国	84	-	202401
思皓	中国	8	-	202401
广汽集团	中国	1	-	202401
广汽集团	中国	1	-	202401
大众	德国	114211	10.28%	202402
比亚迪	中国	109781	9.88%	202402
丰田	日本	72396	6.51%	202402
吉利汽车	中国	54841	4.93%	202402
五菱汽车	中国	53708	4.83%	202402
长安	中国	52119	4.69%	202402
本田	日本	45340	4.08%	202402
宝马	德国	39152	3.52%	202402
奔驰	德国	38188	3.44%	202402
日产	日本	36187	3.26%	202402
奥迪	德国	32807	2.95%	202402
奇瑞	中国	31472	2.83%	202402
特斯拉	美国	30141	2.71%	202402
鸿蒙智行	中国	27240	2.45%	202402
红旗	中国	25006	2.25%	202402
哈弗	中国	21458	1.93%	202402
理想	中国	20252	1.82%	202402
捷途	中国	19005	1.71%	202402
别克	美国	18361	1.65%	202402
长安欧尚	中国	16793	1.51%	202402
广汽传祺	中国	15042	1.35%	202402
荣威	中国	12270	1.1%	202402
现代	韩国	12009	1.08%	202402
广汽埃安	中国	11869	1.07%	202402
领克	中国	11595	1.04%	202402
吉利银河	中国	9120	0.82%	202402
福特	美国	8765	0.79%	202402
深蓝汽车	中国	8189	0.74%	202402
蔚来	中国	8132	0.73%	202402
捷达	德国	8050	0.72%	202402
东风风神	中国	7695	0.69%	202402
极氪	中国	7510	0.68%	202402
坦克	中国	7122	0.64%	202402
沃尔沃	瑞典	6776	0.61%	202402
零跑汽车	中国	6566	0.59%	202402
凯迪拉克	美国	6507	0.59%	202402
长安启源	中国	6459	0.58%	202402
名爵	中国	5956	0.54%	202402
腾势	中国	4598	0.41%	202402
小鹏汽车	中国	4545	0.41%	202402
奔腾	中国	4340	0.39%	202402
吉利几何	中国	3967	0.36%	202402
哪吒汽车	中国	3964	0.36%	202402
马自达	日本	3956	0.36%	202402
星途	中国	3801	0.34%	202402
起亚	韩国	3534	0.32%	202402
雪佛兰	美国	3507	0.32%	202402
岚图汽车	中国	3182	0.29%	202402
林肯	美国	2753	0.25%	202402
启辰	中国	2670	0.24%	202402
魏牌	中国	2619	0.24%	202402
东风风行	中国	2555	0.23%	202402
方程豹	中国	2310	0.21%	202402
大运汽车	中国	2071	0.19%	202402
欧拉	中国	2006	0.18%	202402
北京	中国	2002	0.18%	202402
智己汽车	中国	2000	0.18%	202402
蓝电	中国	1915	0.17%	202402
阿维塔	中国	1894	0.17%	202402
SWM斯威汽车	中国	1843	0.17%	202402
东风风光	中国	1780	0.16%	202402
东风纳米	中国	1668	0.15%	202402
路虎	英国	1631	0.15%	202402
北京汽车	中国	1504	0.14%	202402
凯翼	中国	1444	0.13%	202402
雪铁龙	法国	1330	0.12%	202402
宝骏	中国	1137	0.1%	202402
上汽大通MAXUS	中国	1130	0.1%	202402
瑞风汽车	中国	1084	0.1%	202402
斯柯达	捷克	1000	0.09%	202402
北汽制造	中国	927	0.08%	202402
捷豹	英国	892	0.08%	202402
SRM鑫源	中国	861	0.08%	202402
智界	中国	794	0.07%	202402
长安凯程	中国	784	0.07%	202402
仰望	中国	780	0.07%	202402
合创汽车	中国	754	0.07%	202402
smart	德国	726	0.07%	202402
东风风度	中国	673	0.06%	202402
曹操汽车	中国	626	0.06%	202402
极石	中国	552	0.05%	202402
昊铂	中国	500	0.04%	202402
江铃集团新能源	中国	483	0.04%	202402
飞凡汽车	中国	480	0.04%	202402
金杯新能源	中国	457	0.04%	202402
标致	法国	419	0.04%	202402
睿蓝汽车	中国	414	0.04%	202402
凌宝汽车	中国	350	0.03%	202402
创维汽车	中国	300	0.03%	202402
iCar	中国	296	0.03%	202402
小虎	中国	244	0.02%	202402
江淮汽车	中国	229	0.02%	202402
中国重汽VGV	中国	214	0.02%	202402
江淮钇为	中国	208	0.02%	202402
海马	中国	148	0.01%	202402
极越	中国	147	0.01%	202402
思铭	中国	143	0.01%	202402
ARCFOX极狐	中国	122	0.01%	202402
Polestar极星	瑞典	74	0.01%	202402
英菲尼迪	日本	62	0.01%	202402
高合汽车	中国	40	-	202402
思皓	中国	7	-	202402
DS	法国	4	-	202402
福汽启腾	中国	1	-	202402
比亚迪	中国	244823	14.48%	202403
